numeroTelefono;creditoResiduo
+39320013054;219,23
+39320013056;167,47
+39320013058;189,55
+39320013060;233,44
+39320013062;104,42
+39320013064;19,52
+39320013066;100,38
+39320013068;165,47
+39320013070;107,69
+39320013072;156,06
+39320013074;87,19
+39320013076;113,58
+39320013078;109,91
+39320013080;59,60
+39320013082;58,01
+39320013084;133,79
+39320013086;77,34
+39320013088;195,64
+39320013090;223,01
+39320013092;136,76
+39320013094;80,10
+39320013096;4,22
+39320013098;247,46
+39320013100;188,55
+39320013102;143,75
+39320013104;238,96
+39320013106;124,13
+39320013108;220,13
+39320013110;171,14
+39320013112;6,74
+39320013114;59,97
+39320013116;158,50
+39320013118;52,29
+39320013120;186,50
+39320013122;219,98
+39320013124;6,28
+39320013126;170,34
+39320013128;91,92
+39320013130;234,84
+39320013132;248,17
+39320013134;222,03
+39320013136;151,75
+39320013138;96,14
+39320013140;183,31
+39320013142;136,59
+39320013144;208,58
+39320013146;148,57
+39320013148;145,11
+39320013150;51,88
+39320013152;144,59
+39320013154;19,86
+39320013156;126,15
+39320013158;190,46
+39320013160;109,97
+39320013162;196,30
+39320013164;235,06
+39320013166;169,71
+39320013168;85,03
+39320013170;181,51
+39320013172;60,56
+39320013174;129,61
+39320013176;170,53
+39320013178;140,21
+39320013180;108,04
+39320013182;157,79
+39320013184;214,30
+39320013186;130,66
+39320013188;188,97
+39320013190;172,96
+39320013192;208,14
+39320013194;85,37
+39320013196;39,34
+39320013198;169,73
+39320013200;160,08
+39320013202;223,99
+39320013204;111,88
+39320013206;201,81
+39320013208;111,81
+39320013210;113,00
+39320013212;13,36
+39320013214;138,04
+39320013216;166,13
+39320013218;121,41
+39320013220;226,56
+39320013222;63,02
+39320013224;227,80
+39320013226;245,22
+39320013228;145,25
+39320013230;99,73
+39320013232;229,90
+39320013234;120,00
+39320013236;47,54
+39320013238;10,36
+39320013240;157,28
+39320013242;206,17
+39320013244;3,26
+39320013246;58,88
+39320013248;143,54
+39320013250;227,23
+39320013252;156,04
+39320013254;0,10
+39320013256;45,22
+39320013258;189,33
+39320013260;227,45
+39320013262;170,28
+39320013264;18,00
+39320013266;154,60
+39320013268;63,17
+39320013270;223,30
+39320013272;244,70
+39320013274;103,78
+39320013276;68,65
+39320013278;247,75
+39320013280;173,59
+39320013282;86,64
+39320013284;85,41
+39320013286;33,79
+39320013288;176,81
+39320013290;61,99
+39320013292;225,27
+39320013294;2,86
+39320013296;18,81
+39320013298;20,01
+39320013300;55,30
+39320013302;82,63
+39320013304;233,72
+39320013306;209,78
+39320013308;73,80
+39320013310;219,07
+39320013312;173,93
+39320013314;237,35
+39320013316;94,45
+39320013318;37,09
+39320013320;58,79
+39320013322;122,68
+39320013324;32,68
+39320013326;95,50
+39320013328;246,37
+39320013330;28,92
+39320013332;12,06
+39320013334;15,33
+39320013336;239,85
+39320013338;122,86
+39320013340;132,09
+39320013342;41,13
+39320013344;30,56
+39320013346;9,84
+39320013348;40,24
+39320013350;6,36
+39320013352;64,30
+39320013354;202,49
+39320013356;180,00
+39320013358;26,18
+39320013360;114,03
+39320013362;191,85
+39320013364;116,24
+39320013366;107,14
+39320013368;134,84
+39320013370;113,64
+39320013372;112,47
+39320013374;221,60
+39320013376;56,23
+39320013378;115,29
+39320013380;80,05
+39320013382;187,59
+39320013384;192,05
+39320013386;244,29
+39320013388;204,58
+39320013390;179,03
+39320013392;209,60
+39320013394;185,57
+39320013396;132,31
+39320013398;179,06
+39320013400;78,62
+39320013402;192,73
+39320013404;1,11
+39320013406;209,85
+39320013408;66,14
+39320013410;6,20
+39320013412;204,46
+39320013414;6,51
+39320013416;212,16
+39320013418;5,86
+39320013420;238,24
+39320013422;87,38
+39320013424;111,67
+39320013426;203,11
+39320013428;108,54
+39320013430;197,48
+39320013432;237,12
+39320013434;132,25
+39320013436;20,17
+39320013438;213,44
+39320013440;205,05
+39320013442;50,58
+39320013444;210,67
+39320013446;126,74
+39320013448;118,68
+39320013450;245,46
+39320013452;171,29
+39320013454;136,02
+39320013456;195,69
+39320013458;138,35
+39320013460;247,26
+39320013462;133,82
+39320013464;128,88
+39320013466;220,14
+39320013468;26,83
+39320013470;125,53
+39320013472;76,14
+39320013474;15,02
+39320013476;170,35
+39320013478;230,65
+39320013480;23,19
+39320013482;111,31
+39320013484;101,17
+39320013486;0,20
+39320013488;225,00
+39320013490;218,02
+39320013492;225,08
+39320013494;228,21
+39320013496;21,31
+39320013498;233,03
+39320013500;50,49
+39320013502;112,90
+39320013504;3,12
+39320013506;234,00
+39320013508;102,60
+39320013510;108,29
+39320013512;248,02
+39320013514;25,21
+39320013516;221,59
+39320013518;218,72
+39320013520;106,93
+39320013522;83,92
+39320013524;116,65
+39320013526;85,70
+39320013528;114,84
+39320013530;134,59
+39320013532;160,02
+39320013534;179,36
+39320013536;170,13
+39320013538;93,48
+39320013540;156,62
+39320013542;8,50
+39320013544;40,27
+39320013546;162,70
+39320013548;120,11
+39320013550;24,96
+39320013552;181,12
+39320013554;88,23
+39320013556;241,56
+39320013558;109,97
+39320013560;202,68
+39320013562;161,03
+39320013564;155,25
+39320013566;182,10
+39320013568;184,36
+39320013570;55,90
+39320013572;76,74
+39320013574;37,74
+39320013576;147,75
+39320013578;175,50
+39320013580;159,66
+39320013582;152,16
+39320013584;86,14
+39320013586;157,24
+39320013588;57,53
+39320013590;193,39
+39320013592;98,39
+39320013594;204,08
+39320013596;243,07
+39320013598;108,60
+39320013600;183,78
+39320013602;21,77
+39320013604;173,90
+39320013606;99,40
+39320013608;207,08
+39320013610;6,68
+39320013612;133,79
+39320013614;235,41
+39320013616;130,49
+39320013618;232,76
+39320013620;203,92
+39320013622;101,85
+39320013624;108,78
+39320013626;173,10
+39320013628;124,69
+39320013630;157,25
+39320013632;71,09
+39320013634;73,70
+39320013636;65,15
+39320013638;106,10
+39320013640;36,06
+39320013642;122,69
+39320013644;60,35
+39320013646;101,77
+39320013648;75,36
+39320013650;160,07
+39320013652;97,71
+39320013654;182,34
+39320013656;120,75
+39320013658;179,81
+39320013660;43,06
+39320013662;26,06
+39320013664;42,20
+39320013666;147,31
+39320013668;78,04
+39320013670;131,55
+39320013672;94,41
+39320013674;119,19
+39320013676;55,81
+39320013678;84,40
+39320013680;32,66
+39320013682;227,88
+39320013684;245,70
+39320013686;66,49
+39320013688;199,37
+39320013690;110,58
+39320013692;65,31
+39320013694;106,33
+39320013696;45,53
+39320013698;75,84
+39320013700;100,28
+39320013702;235,02
+39320013704;103,06
+39320013706;16,63
+39320013708;18,04
+39320013710;61,88
+39320013712;164,26
+39320013714;138,34
+39320013716;65,14
+39320013718;7,29
+39320013720;208,50
+39320013722;156,40
+39320013724;201,39
+39320013726;64,95
+39320013728;177,31
+39320013730;121,17
+39320013732;78,10
+39320013734;129,41
+39320013736;56,46
+39320013738;62,43
+39320013740;114,03
+39320013742;123,85
+39320013744;49,13
+39320013746;71,54
+39320013748;159,30
+39320013750;230,04
+39320013752;31,70
+39320013754;134,19
+39320013756;218,16
+39320013758;47,25
+39320013760;201,73
+39320013762;26,97
+39320013764;175,04
+39320013766;77,85
+39320013768;201,85
+39320013770;25,80
+39320013772;163,95
+39320013774;163,53
+39320013776;168,40
+39320013778;216,09
+39320013780;160,22
+39320013782;221,69
+39320013784;42,35
+39320013786;126,61
+39320013788;58,82
+39320013790;129,94
+39320013792;140,01
+39320013794;2,05
+39320013796;33,67
+39320013798;18,37
+39320013800;244,91
+39320013802;26,28
+39320013804;96,29
+39320013806;248,90
+39320013808;206,90
+39320013810;1,12
+39320013812;24,03
+39320013814;70,45
+39320013816;142,48
+39320013818;3,50
+39320013820;0,50
+39320013822;7,20
+39320013824;148,78
+39320013826;41,64
+39320013828;11,18
+39320013830;65,36
+39320013832;151,26
+39320013834;81,45
+39320013836;8,23
+39320013838;141,26
+39320013840;105,20
+39320013842;31,69
+39320013844;159,99
+39320013846;113,17
+39320013848;131,17
+39320013850;59,50
+39320013852;80,06
+39320013854;247,67
+39320013856;246,89
+39320013858;2,04
+39320013860;135,94
+39320013862;217,21
+39320013864;192,10
+39320013866;3,38
+39320013868;61,86
+39320013870;83,04
+39320013872;114,02
+39320013874;136,54
+39320013876;216,32
+39320013878;157,41
+39320013880;163,91
+39320013882;38,65
+39320013884;2,52
+39320013886;15,35
+39320013888;15,63
+39320013890;142,78
+39320013892;234,88
+39320013894;218,27
+39320013896;116,84
+39320013898;97,90
+39320013900;91,57
+39320013902;87,10
+39320013904;16,94
+39320013906;248,03
+39320013908;111,34
+39320013910;223,69
+39320013912;183,46
+39320013914;165,79
+39320013916;148,59
+39320013918;165,55
+39320013920;54,17
+39320013922;192,23
+39320013924;76,59
+39320013926;175,87
+39320013928;50,06
+39320013930;192,84
+39320013932;205,01
+39320013934;161,22
+39320013936;153,94
+39320013938;152,25
+39320013940;152,34
+39320013942;235,04
+39320013944;90,81
+39320013946;126,04
+39320013948;211,31
+39320013950;223,06
+39320013952;55,27
+39320013954;163,70
+39320013956;128,91
+39320013958;24,36
+39320013960;20,41
+39320013962;6,69
+39320013964;240,01
+39320013966;122,06
+39320013968;4,64
+39320013970;37,40
+39320013972;21,57
+39320013974;146,30
+39320013976;189,50
+39320013978;214,57
+39320013980;74,41
+39320013982;117,00
+39320013984;156,80
+39320013986;163,02
+39320013988;116,05
+39320013990;153,78
+39320013992;172,43
+39320013994;82,07
+39320013996;230,53
+39320013998;202,40
+39320014000;238,10
+39320014002;118,30
+39320014004;128,33
+39320014006;195,80
+39320014008;134,01
+39320014010;67,61
+39320014012;10,73
+39320014014;144,08
+39320014016;105,22
+39320014018;227,83
+39320014020;242,54
+39320014022;183,75
+39320014024;245,01
+39320014026;164,20
+39320014028;207,06
+39320014030;159,43
+39320014032;88,87
+39320014034;20,08
+39320014036;71,31
+39320014038;241,11
+39320014040;166,10
+39320014042;111,59
+39320014044;36,71
+39320014046;32,21
+39320014048;248,61
+39320014050;189,85
+39320014052;105,42
+39320014054;175,55
+39320014056;67,13
+39320014058;182,23
+39320014060;25,99
+39320014062;163,33
+39320014064;31,93
+39320014066;95,05
+39320014068;68,30
+39320014070;73,35
+39320014072;245,31
+39320014074;196,18
+39320014076;9,29
+39320014078;243,27
+39320014080;29,02
+39320014082;9,95
+39320014084;112,12
+39320014086;77,07
+39320014088;195,28
+39320014090;155,37
+39320014092;202,20
+39320014094;172,27
+39320014096;209,41
+39320014098;119,80
+39320014100;114,52
+39320014102;238,16
+39320014104;235,98
+39320014106;53,16
+39320014108;33,01
+39320014110;150,80
+39320014112;23,62
+39320014114;14,20
+39320014116;172,70
+39320014118;62,46
+39320014120;115,05
+39320014122;192,58
+39320014124;126,22
+39320014126;222,34
+39320014128;11,39
+39320014130;39,22
+39320014132;79,01
+39320014134;119,18
+39320014136;114,17
+39320014138;246,02
+39320014140;248,16
+39320014142;187,73
+39320014144;212,24
+39320014146;86,06
+39320014148;89,98
+39320014150;86,76
+39320014152;127,23
+39320014154;80,94
+39320014156;219,20
+39320014158;6,12
+39320014160;190,55
+39320014162;246,44
+39320014164;119,24
+39320014166;164,46
+39320014168;218,70
+39320014170;118,24
+39320014172;11,24
+39320014174;43,94
+39320014176;65,30
+39320014178;66,25
+39320014180;59,67
+39320014182;155,43
+39320014184;34,06
+39320014186;158,86
+39320014188;71,54
+39320014190;1,51
+39320014192;172,36
+39320014194;92,97
+39320014196;166,59
+39320014198;53,00
+39320014200;120,60
+39320014202;150,84
+39320014204;162,19
+39320014206;130,64
+39320014208;98,48
+39320014210;49,46
+39320014212;110,22
+39320014214;163,74
+39320014216;81,42
+39320014218;40,88
+39320014220;131,12
+39320014222;166,29
+39320014224;221,13
+39320014226;37,94
+39320014228;154,00
+39320014230;115,07
+39320014232;179,70
+39320014234;129,95
+39320014236;178,46
+39320014238;110,37
+39320014240;73,63
+39320014242;94,75
+39320014244;136,38
+39320014246;216,52
+39320014248;82,96
+39320014250;109,62
+39320014252;55,84
+39320014254;143,36
+39320014256;117,58
+39320014258;51,37
+39320014260;76,44
+39320014262;97,61
+39320014264;133,30
+39320014266;178,83
+39320014268;20,37
+39320014270;184,33
+39320014272;230,63
+39320014274;120,13
+39320014276;95,77
+39320014278;79,10
+39320014280;13,94
+39320014282;47,26
+39320014284;103,56
+39320014286;40,64
+39320014288;226,30
+39320014290;209,31
+39320014292;160,05
+39320014294;214,89
+39320014296;165,81
+39320014298;248,21
+39320014300;92,63
+39320014302;211,47
+39320014304;15,53
+39320014306;248,75
+39320014308;188,12
+39320014310;231,61
+39320014312;91,84
+39320014314;105,86
+39320014316;93,58
+39320014318;160,10
+39320014320;128,96
+39320014322;8,69
+39320014324;60,44
+39320014326;27,30
+39320014328;173,73
+39320014330;87,14
+39320014332;27,28
+39320014334;191,23
+39320014336;81,95
+39320014338;43,11
+39320014340;202,73
+39320014342;129,08
+39320014344;72,24
+39320014346;209,17
+39320014348;229,27
+39320014350;248,45
+39320014352;116,31
+39320014354;83,24
+39320014356;149,23
+39320014358;205,40
+39320014360;33,45
+39320014362;13,68
+39320014364;24,91
+39320014366;158,49
+39320014368;32,43
+39320014370;11,12
+39320014372;0,72
+39320014374;213,29
+39320014376;58,10
+39320014378;68,45
+39320014380;69,96
+39320014382;0,51
+39320014384;249,94
+39320014386;242,62
+39320014388;61,41
+39320014390;99,52
+39320014392;177,59
+39320014394;44,81
+39320014396;165,99
+39320014398;9,43
+39320014400;82,69
+39320014402;90,00
+39320014404;218,96
+39320014406;169,50
+39320014408;56,94
+39320014410;213,62
+39320014412;118,71
+39320014414;49,50
+39320014416;230,75
+39320014418;10,89
+39320014420;186,11
+39320014422;78,00
+39320014424;42,37
+39320014426;158,38
+39320014428;205,49
+39320014430;83,45
+39320014432;117,65
+39320014434;64,12
+39320014436;231,90
+39320014438;200,69
+39320014440;11,36
+39320014442;223,72
+39320014444;248,35
+39320014446;4,25
+39320014448;91,39
+39320014450;228,19
+39320014452;118,32
+39320014454;41,28
+39320014456;12,88
+39320014458;8,94
+39320014460;104,71
+39320014462;56,37
+39320014464;91,50
+39320014466;100,46
+39320014468;92,66
+39320014470;15,83
+39320014472;139,14
+39320014474;153,13
+39320014476;74,27
+39320014478;144,96
+39320014480;10,95
+39320014482;179,14
+39320014484;177,86
+39320014486;206,40
+39320014488;226,86
+39320014490;115,21
+39320014492;101,51
+39320014494;0,24
+39320014496;72,24
+39320014498;62,97
+39320014500;6,56
+39320014502;201,83
+39320014504;83,29
+39320014506;209,69
+39320014508;195,44
+39320014510;148,81
+39320014512;158,46
+39320014514;161,38
+39320014516;133,73
+39320014518;216,88
+39320014520;216,34
+39320014522;178,14
+39320014524;50,49
+39320014526;45,42
+39320014528;60,06
+39320014530;99,82
+39320014532;16,02
+39320014534;216,85
+39320014536;213,14
+39320014538;209,53
+39320014540;184,75
+39320014542;95,45
+39320014544;84,97
+39320014546;190,44
+39320014548;211,28
+39320014550;36,75
+39320014552;243,98
+39320014554;136,90
+39320014556;33,39
+39320014558;54,07
+39320014560;102,79
+39320014562;67,39
+39320014564;192,87
+39320014566;71,89
+39320014568;74,49
+39320014570;65,31
+39320014572;39,05
+39320014574;59,96
+39320014576;57,86
+39320014578;193,50
+39320014580;3,77
+39320014582;47,67
+39320014584;131,61
+39320014586;42,82
+39320014588;168,02
+39320014590;165,57
+39320014592;15,34
+39320014594;209,04
+39320014596;23,97
+39320014598;83,91
+39320014600;151,04
+39320014602;29,14
+39320014604;249,36
+39320014606;147,10
+39320014608;129,86
+39320014610;183,81
+39320014612;71,47
+39320014614;188,40
+39320014616;217,05
+39320014618;145,01
+39320014620;53,88
+39320014622;226,28
+39320014624;137,96
+39320014626;160,48
+39320014628;149,35
+39320014630;61,50
+39320014632;94,18
+39320014634;121,29
+39320014636;227,47
+39320014638;242,40
+39320014640;117,47
+39320014642;40,97
+39320014644;122,47
+39320014646;107,33
+39320014648;36,40
+39320014650;202,91
+39320014652;136,30
+39320014654;176,92
+39320014656;48,87
+39320014658;185,31
+39320014660;75,18
+39320014662;39,05
+39320014664;108,04
+39320014666;39,99
+39320014668;247,90
+39320014670;213,54
+39320014672;130,51
+39320014674;49,21
+39320014676;44,15
+39320014678;54,37
+39320014680;248,60
+39320014682;36,14
+39320014684;6,85
+39320014686;215,45
+39320014688;229,84
+39320014690;219,36
+39320014692;23,97
+39320014694;74,82
+39320014696;77,87
+39320014698;46,38
+39320014700;62,91
+39320014702;96,97
+39320014704;6,57
+39320014706;206,04
+39320014708;55,13
+39320014710;56,67
+39320014712;161,03
+39320014714;69,89
+39320014716;173,53
+39320014718;172,89
+39320014720;160,68
+39320014722;69,58
+39320014724;230,79
+39320014726;138,20
+39320014728;221,21
+39320014730;51,81
+39320014732;111,69
+39320014734;235,82
+39320014736;196,94
+39320014738;182,84
+39320014740;5,41
+39320014742;190,61
+39320014744;159,75
+39320014746;85,07
+39320014748;90,35
+39320014750;14,80
+39320014752;247,82
+39320014754;202,16
+39320014756;32,28
+39320014758;185,26
+39320014760;47,77
+39320014762;120,51
+39320014764;105,34
+39320014766;139,39
+39320014768;203,35
+39320014770;206,45
+39320014772;170,32
+39320014774;116,59
+39320014776;188,31
+39320014778;185,79
+39320014780;67,22
+39320014782;184,99
+39320014784;95,21
+39320014786;10,33
+39320014788;192,78
+39320014790;34,09
+39320014792;114,52
+39320014794;0,17
+39320014796;83,23
+39320014798;169,37
+39320014800;200,71
+39320014802;167,00
+39320014804;223,08
+39320014806;199,00
+39320014808;15,52
+39320014810;88,77
+39320014812;44,48
+39320014814;244,61
+39320014816;105,71
+39320014818;111,42
+39320014820;126,85
+39320014822;233,40
+39320014824;237,42
+39320014826;142,11
+39320014828;120,97
+39320014830;50,09
+39320014832;42,63
+39320014834;210,60
+39320014836;189,93
+39320014838;38,97
+39320014840;80,04
+39320014842;183,13
+39320014844;244,58
+39320014846;16,79
+39320014848;74,59
+39320014850;173,87
+39320014852;119,61
+39320014854;37,34
+39320014856;66,62
+39320014858;10,75
