numeroTelefono;dataAttivazione;tipoContratto;statoContratto
39320008375;03/10/2023;CONSUMO;ATTIVO
39320008376;19/01/2026;RICARICA;ATTIVO
39320008377;30/01/2025;CONSUMO;ATTIVO
39320008378;10/07/2023;RICARICA;ATTIVO
39320008379;31/01/2022;CONSUMO;ATTIVO
39320008380;20/07/2022;RICARICA;ATTIVO
39320008381;16/01/2023;CONSUMO;ATTIVO
39320008382;01/05/2021;RICARICA;ATTIVO
39320008383;03/04/2022;CONSUMO;ATTIVO
39320008384;02/11/2022;RICARICA;ATTIVO
39320008385;25/06/2024;CONSUMO;ATTIVO
39320008386;27/10/2021;RICARICA;ATTIVO
39320008387;18/10/2022;CONSUMO;ATTIVO
39320008388;06/10/2022;RICARICA;ATTIVO
39320008389;04/01/2024;CONSUMO;ATTIVO
39320008390;19/07/2025;RICARICA;ATTIVO
39320008391;07/03/2026;CONSUMO;ATTIVO
39320008392;04/09/2021;RICARICA;ATTIVO
39320008393;05/05/2021;CONSUMO;ATTIVO
39320008394;04/02/2022;RICARICA;ATTIVO
39320008395;30/10/2023;CONSUMO;ATTIVO
39320008396;08/06/2025;RICARICA;ATTIVO
39320008397;05/12/2024;CONSUMO;ATTIVO
39320008398;23/01/2021;RICARICA;ATTIVO
39320008399;23/02/2022;CONSUMO;ATTIVO
39320008400;21/02/2021;RICARICA;ATTIVO
39320008401;11/08/2024;CONSUMO;ATTIVO
39320008402;11/06/2021;RICARICA;ATTIVO
39320008403;08/05/2025;CONSUMO;ATTIVO
39320008404;30/10/2021;RICARICA;ATTIVO
39320008405;22/02/2023;CONSUMO;ATTIVO
39320008406;01/05/2024;RICARICA;ATTIVO
39320008407;06/10/2022;CONSUMO;ATTIVO
39320008408;15/07/2022;RICARICA;ATTIVO
39320008409;10/02/2022;CONSUMO;ATTIVO
39320008410;18/07/2023;RICARICA;ATTIVO
39320008411;16/04/2024;CONSUMO;ATTIVO
39320008412;04/02/2021;RICARICA;ATTIVO
39320008413;13/11/2025;CONSUMO;ATTIVO
39320008414;05/09/2023;RICARICA;ATTIVO
39320008415;08/10/2022;CONSUMO;ATTIVO
39320008416;08/02/2023;RICARICA;ATTIVO
39320008417;11/07/2024;CONSUMO;ATTIVO
39320008418;26/10/2022;RICARICA;ATTIVO
39320008419;31/10/2022;CONSUMO;ATTIVO
39320008420;07/04/2025;RICARICA;ATTIVO
39320008421;03/08/2022;CONSUMO;ATTIVO
39320008422;30/03/2025;RICARICA;ATTIVO
39320008423;14/12/2025;CONSUMO;ATTIVO
39320008424;20/01/2025;RICARICA;ATTIVO
39320008425;28/09/2021;CONSUMO;ATTIVO
39320008426;14/03/2026;RICARICA;ATTIVO
39320008427;07/11/2021;CONSUMO;ATTIVO
39320008428;01/12/2021;RICARICA;SOSPESO
39320008429;27/04/2022;CONSUMO;ATTIVO
39320008430;08/01/2023;RICARICA;SOSPESO
39320008431;24/11/2022;CONSUMO;ATTIVO
39320008432;05/12/2022;RICARICA;ATTIVO
39320008433;06/10/2023;CONSUMO;ATTIVO
39320008434;08/05/2021;RICARICA;ATTIVO
39320008435;07/08/2024;CONSUMO;ATTIVO
39320008436;23/11/2024;RICARICA;ATTIVO
39320008437;13/08/2025;CONSUMO;ATTIVO
39320008438;01/03/2022;RICARICA;ATTIVO
39320008439;25/08/2021;CONSUMO;ATTIVO
39320008440;15/11/2025;RICARICA;ATTIVO
39320008441;06/05/2022;CONSUMO;ATTIVO
39320008442;31/10/2024;RICARICA;ATTIVO
39320008443;18/04/2021;CONSUMO;ATTIVO
39320008444;29/11/2024;RICARICA;ATTIVO
39320008445;28/03/2021;CONSUMO;ATTIVO
39320008446;03/04/2025;RICARICA;ATTIVO
39320008447;09/11/2021;CONSUMO;SOSPESO
39320008448;09/10/2021;RICARICA;ATTIVO
39320008449;24/10/2022;CONSUMO;ATTIVO
39320008450;23/07/2024;RICARICA;ATTIVO
39320008451;09/02/2021;CONSUMO;ATTIVO
39320008452;17/08/2022;RICARICA;ATTIVO
39320008453;03/10/2024;CONSUMO;ATTIVO
39320008454;30/04/2023;RICARICA;ATTIVO
39320008455;24/03/2021;CONSUMO;ATTIVO
39320008456;15/03/2021;RICARICA;ATTIVO
39320008457;08/04/2024;CONSUMO;ATTIVO
39320008458;17/12/2022;RICARICA;ATTIVO
39320008459;06/04/2024;CONSUMO;ATTIVO
39320008460;09/11/2023;RICARICA;ATTIVO
39320008461;03/12/2021;CONSUMO;ATTIVO
39320008462;08/11/2021;RICARICA;ATTIVO
39320008463;18/02/2026;CONSUMO;ATTIVO
39320008464;29/06/2024;RICARICA;ATTIVO
39320008465;14/02/2024;CONSUMO;ATTIVO
39320008466;07/03/2023;RICARICA;ATTIVO
39320008467;17/02/2022;CONSUMO;ATTIVO
39320008468;09/06/2022;RICARICA;ATTIVO
39320008469;01/11/2022;CONSUMO;ATTIVO
39320008470;16/03/2023;RICARICA;ATTIVO
39320008471;08/08/2022;CONSUMO;ATTIVO
39320008472;02/07/2023;RICARICA;ATTIVO
39320008473;27/08/2024;CONSUMO;ATTIVO
39320008474;26/04/2025;RICARICA;ATTIVO
39320008475;14/01/2022;CONSUMO;ATTIVO
39320008476;05/03/2023;RICARICA;ATTIVO
39320008477;02/03/2025;CONSUMO;SOSPESO
39320008478;26/02/2022;RICARICA;ATTIVO
39320008479;13/03/2024;CONSUMO;ATTIVO
39320008480;04/09/2022;RICARICA;ATTIVO
39320008481;12/10/2024;CONSUMO;ATTIVO
39320008482;29/04/2024;RICARICA;ATTIVO
39320008483;10/01/2023;CONSUMO;ATTIVO
39320008484;19/08/2024;RICARICA;ATTIVO
39320008485;06/03/2024;CONSUMO;ATTIVO
39320008486;24/09/2025;RICARICA;ATTIVO
39320008487;13/11/2023;CONSUMO;ATTIVO
39320008488;26/01/2021;RICARICA;ATTIVO
39320008489;06/01/2022;CONSUMO;ATTIVO
39320008490;27/02/2022;RICARICA;ATTIVO
39320008491;14/01/2025;CONSUMO;ATTIVO
39320008492;02/11/2022;RICARICA;ATTIVO
39320008493;12/03/2023;CONSUMO;ATTIVO
39320008494;05/12/2021;RICARICA;SOSPESO
39320008495;11/09/2023;CONSUMO;ATTIVO
39320008496;08/08/2022;RICARICA;ATTIVO
39320008497;28/09/2024;CONSUMO;ATTIVO
39320008498;24/05/2022;RICARICA;ATTIVO
39320008499;08/08/2021;CONSUMO;ATTIVO
39320008500;13/10/2025;RICARICA;ATTIVO
39320008501;13/04/2021;CONSUMO;ATTIVO
39320008502;16/07/2022;RICARICA;SOSPESO
39320008503;14/09/2022;CONSUMO;ATTIVO
39320008504;01/02/2025;RICARICA;ATTIVO
39320008505;23/11/2021;CONSUMO;ATTIVO
39320008506;24/01/2023;RICARICA;ATTIVO
39320008507;26/01/2022;CONSUMO;SOSPESO
39320008508;28/02/2025;RICARICA;ATTIVO
39320008509;05/06/2021;CONSUMO;ATTIVO
39320008510;31/08/2024;RICARICA;ATTIVO
39320008511;27/04/2025;CONSUMO;ATTIVO
39320008512;03/09/2021;RICARICA;ATTIVO
39320008513;23/06/2022;CONSUMO;ATTIVO
39320008514;23/12/2025;RICARICA;SOSPESO
39320008515;17/02/2026;CONSUMO;ATTIVO
39320008516;26/02/2026;RICARICA;ATTIVO
39320008517;28/10/2024;CONSUMO;ATTIVO
39320008518;08/12/2025;RICARICA;SOSPESO
39320008519;03/09/2023;CONSUMO;ATTIVO
39320008520;19/08/2021;RICARICA;ATTIVO
39320008521;26/04/2022;CONSUMO;ATTIVO
39320008522;21/12/2025;RICARICA;ATTIVO
39320008523;16/02/2024;CONSUMO;ATTIVO
39320008524;16/02/2021;RICARICA;ATTIVO
39320008525;10/09/2023;CONSUMO;ATTIVO
39320008526;17/11/2024;RICARICA;ATTIVO
39320008527;14/05/2021;CONSUMO;ATTIVO
39320008528;12/02/2023;RICARICA;ATTIVO
39320008529;16/10/2023;CONSUMO;ATTIVO
39320008530;12/08/2023;RICARICA;ATTIVO
39320008531;28/01/2021;CONSUMO;ATTIVO
39320008532;01/04/2021;RICARICA;ATTIVO
39320008533;26/04/2025;CONSUMO;ATTIVO
39320008534;24/12/2024;RICARICA;ATTIVO
39320008535;09/09/2023;CONSUMO;ATTIVO
39320008536;02/07/2022;RICARICA;ATTIVO
39320008537;11/07/2022;CONSUMO;SOSPESO
39320008538;21/01/2022;RICARICA;ATTIVO
39320008539;07/07/2023;CONSUMO;ATTIVO
39320008540;24/08/2024;RICARICA;ATTIVO
39320008541;28/02/2024;CONSUMO;ATTIVO
39320008542;11/06/2023;RICARICA;ATTIVO
39320008543;10/12/2024;CONSUMO;ATTIVO
39320008544;20/04/2022;RICARICA;ATTIVO
39320008545;01/03/2025;CONSUMO;ATTIVO
39320008546;16/01/2023;RICARICA;ATTIVO
39320008547;23/01/2023;CONSUMO;ATTIVO
39320008548;26/08/2023;RICARICA;ATTIVO
39320008549;04/02/2023;CONSUMO;ATTIVO
39320008550;31/01/2023;RICARICA;ATTIVO
39320008551;13/01/2024;CONSUMO;ATTIVO
39320008552;14/02/2025;RICARICA;ATTIVO
39320008553;14/04/2023;CONSUMO;ATTIVO
39320008554;03/04/2023;RICARICA;ATTIVO
39320008555;13/12/2022;CONSUMO;ATTIVO
39320008556;30/10/2021;RICARICA;ATTIVO
39320008557;20/03/2025;CONSUMO;ATTIVO
39320008558;15/10/2024;RICARICA;ATTIVO
39320008559;08/01/2023;CONSUMO;SOSPESO
39320008560;27/06/2021;RICARICA;ATTIVO
39320008561;18/12/2025;CONSUMO;ATTIVO
39320008562;09/03/2026;RICARICA;ATTIVO
39320008563;14/08/2023;CONSUMO;ATTIVO
39320008564;10/01/2024;RICARICA;ATTIVO
39320008565;03/12/2021;CONSUMO;ATTIVO
39320008566;05/12/2022;RICARICA;ATTIVO
39320008567;27/10/2025;CONSUMO;SOSPESO
39320008568;25/10/2021;RICARICA;ATTIVO
39320008569;12/01/2024;CONSUMO;ATTIVO
39320008570;06/03/2025;RICARICA;ATTIVO
39320008571;24/06/2025;CONSUMO;ATTIVO
39320008572;30/07/2025;RICARICA;ATTIVO
39320008573;16/08/2025;CONSUMO;ATTIVO
39320008574;17/06/2021;RICARICA;ATTIVO
39320008575;09/12/2025;CONSUMO;ATTIVO
39320008576;24/10/2023;RICARICA;ATTIVO
39320008577;01/12/2023;CONSUMO;ATTIVO
39320008578;09/01/2021;RICARICA;ATTIVO
39320008579;02/02/2024;CONSUMO;ATTIVO
39320008580;04/12/2021;RICARICA;ATTIVO
39320008581;01/11/2024;CONSUMO;ATTIVO
39320008582;17/11/2022;RICARICA;ATTIVO
39320008583;29/10/2022;CONSUMO;ATTIVO
39320008584;21/06/2025;RICARICA;ATTIVO
39320008585;20/03/2023;CONSUMO;ATTIVO
39320008586;06/08/2025;RICARICA;ATTIVO
39320008587;27/03/2024;CONSUMO;ATTIVO
39320008588;16/04/2023;RICARICA;ATTIVO
39320008589;06/08/2021;CONSUMO;ATTIVO
39320008590;11/08/2024;RICARICA;ATTIVO
39320008591;05/09/2025;CONSUMO;ATTIVO
39320008592;23/03/2025;RICARICA;ATTIVO
39320008593;02/01/2021;CONSUMO;ATTIVO
39320008594;31/10/2023;RICARICA;ATTIVO
39320008595;12/10/2023;CONSUMO;ATTIVO
39320008596;28/05/2021;RICARICA;ATTIVO
39320008597;20/09/2022;CONSUMO;ATTIVO
39320008598;12/04/2023;RICARICA;ATTIVO
39320008599;05/03/2022;CONSUMO;ATTIVO
39320008600;17/07/2021;RICARICA;SOSPESO
39320008601;27/01/2022;CONSUMO;ATTIVO
39320008602;05/03/2021;RICARICA;ATTIVO
39320008603;01/03/2022;CONSUMO;ATTIVO
39320008604;09/05/2025;RICARICA;ATTIVO
39320008605;18/05/2021;CONSUMO;ATTIVO
39320008606;01/09/2021;RICARICA;ATTIVO
39320008607;03/01/2023;CONSUMO;ATTIVO
39320008608;22/01/2021;RICARICA;ATTIVO
39320008609;07/09/2022;CONSUMO;ATTIVO
39320008610;07/02/2023;RICARICA;ATTIVO
39320008611;28/05/2023;CONSUMO;ATTIVO
39320008612;27/02/2026;RICARICA;ATTIVO
39320008613;13/06/2024;CONSUMO;ATTIVO
39320008614;22/10/2024;RICARICA;ATTIVO
39320008615;06/03/2021;CONSUMO;ATTIVO
39320008616;21/12/2022;RICARICA;ATTIVO
39320008617;05/12/2024;CONSUMO;ATTIVO
39320008618;22/06/2025;RICARICA;ATTIVO
39320008619;09/01/2024;CONSUMO;ATTIVO
39320008620;16/05/2023;RICARICA;ATTIVO
39320008621;24/06/2024;CONSUMO;ATTIVO
39320008622;03/11/2024;RICARICA;ATTIVO
39320008623;25/02/2021;CONSUMO;ATTIVO
39320008624;26/09/2023;RICARICA;ATTIVO
39320008625;27/06/2021;CONSUMO;ATTIVO
39320008626;19/01/2024;RICARICA;ATTIVO
39320008627;18/05/2022;CONSUMO;ATTIVO
39320008628;05/01/2025;RICARICA;ATTIVO
39320008629;12/07/2021;CONSUMO;ATTIVO
39320008630;15/03/2025;RICARICA;ATTIVO
39320008631;21/05/2024;CONSUMO;SOSPESO
39320008632;12/03/2021;RICARICA;ATTIVO
39320008633;06/02/2024;CONSUMO;ATTIVO
39320008634;17/10/2025;RICARICA;ATTIVO
39320008635;10/06/2024;CONSUMO;ATTIVO
39320008636;22/01/2021;RICARICA;ATTIVO
39320008637;30/04/2024;CONSUMO;ATTIVO
39320008638;19/05/2025;RICARICA;ATTIVO
39320008639;03/11/2023;CONSUMO;ATTIVO
39320008640;26/10/2023;RICARICA;ATTIVO
39320008641;17/07/2022;CONSUMO;ATTIVO
39320008642;06/03/2023;RICARICA;ATTIVO
39320008643;03/01/2024;CONSUMO;ATTIVO
39320008644;10/04/2021;RICARICA;ATTIVO
39320008645;29/08/2021;CONSUMO;ATTIVO
39320008646;03/10/2023;RICARICA;ATTIVO
39320008647;15/07/2023;CONSUMO;ATTIVO
39320008648;30/11/2021;RICARICA;ATTIVO
39320008649;16/05/2024;CONSUMO;ATTIVO
39320008650;13/08/2021;RICARICA;ATTIVO
39320008651;11/09/2025;CONSUMO;ATTIVO
39320008652;15/09/2023;RICARICA;ATTIVO
39320008653;12/01/2021;CONSUMO;ATTIVO
39320008654;05/03/2025;RICARICA;ATTIVO
39320008655;29/01/2026;CONSUMO;ATTIVO
39320008656;11/02/2023;RICARICA;ATTIVO
39320008657;10/01/2022;CONSUMO;ATTIVO
39320008658;08/11/2025;RICARICA;ATTIVO
39320008659;28/09/2025;CONSUMO;ATTIVO
39320008660;01/01/2025;RICARICA;ATTIVO
39320008661;06/12/2024;CONSUMO;SOSPESO
39320008662;26/08/2021;RICARICA;ATTIVO
39320008663;13/10/2021;CONSUMO;ATTIVO
39320008664;24/05/2024;RICARICA;ATTIVO
39320008665;17/06/2023;CONSUMO;ATTIVO
39320008666;15/06/2025;RICARICA;ATTIVO
39320008667;12/02/2021;CONSUMO;ATTIVO
39320008668;13/01/2026;RICARICA;ATTIVO
39320008669;24/07/2024;CONSUMO;ATTIVO
39320008670;08/05/2023;RICARICA;ATTIVO
39320008671;26/07/2022;CONSUMO;ATTIVO
39320008672;08/12/2024;RICARICA;ATTIVO
39320008673;14/05/2021;CONSUMO;ATTIVO
39320008674;03/12/2025;RICARICA;SOSPESO
39320008675;03/01/2023;CONSUMO;ATTIVO
39320008676;05/11/2023;RICARICA;ATTIVO
39320008677;31/01/2026;CONSUMO;SOSPESO
39320008678;09/10/2021;RICARICA;ATTIVO
39320008679;28/11/2021;CONSUMO;ATTIVO
39320008680;18/01/2022;RICARICA;ATTIVO
39320008681;03/07/2023;CONSUMO;ATTIVO
39320008682;24/01/2024;RICARICA;ATTIVO
39320008683;23/06/2022;CONSUMO;ATTIVO
39320008684;06/06/2025;RICARICA;ATTIVO
39320008685;07/04/2024;CONSUMO;ATTIVO
39320008686;21/02/2024;RICARICA;ATTIVO
39320008687;19/02/2022;CONSUMO;ATTIVO
39320008688;30/09/2021;RICARICA;ATTIVO
39320008689;12/03/2023;CONSUMO;ATTIVO
39320008690;03/05/2021;RICARICA;ATTIVO
39320008691;25/01/2021;CONSUMO;ATTIVO
39320008692;25/09/2024;RICARICA;ATTIVO
39320008693;23/12/2023;CONSUMO;ATTIVO
39320008694;09/12/2025;RICARICA;ATTIVO
39320008695;17/10/2022;CONSUMO;SOSPESO
39320008696;29/10/2025;RICARICA;ATTIVO
39320008697;14/03/2022;CONSUMO;ATTIVO
39320008698;31/08/2023;RICARICA;ATTIVO
39320008699;15/03/2022;CONSUMO;ATTIVO
39320008700;06/03/2023;RICARICA;ATTIVO
39320008701;08/07/2024;CONSUMO;ATTIVO
39320008702;05/07/2025;RICARICA;ATTIVO
39320008703;28/09/2024;CONSUMO;ATTIVO
39320008704;11/11/2023;RICARICA;ATTIVO
39320008705;07/04/2025;CONSUMO;ATTIVO
39320008706;18/11/2023;RICARICA;SOSPESO
39320008707;29/05/2021;CONSUMO;ATTIVO
39320008708;21/05/2022;RICARICA;ATTIVO
39320008709;27/04/2023;CONSUMO;ATTIVO
39320008710;11/01/2023;RICARICA;SOSPESO
39320008711;23/08/2025;CONSUMO;ATTIVO
39320008712;03/05/2021;RICARICA;ATTIVO
39320008713;29/03/2021;CONSUMO;ATTIVO
39320008714;18/05/2025;RICARICA;ATTIVO
39320008715;30/01/2022;CONSUMO;ATTIVO
39320008716;05/02/2023;RICARICA;ATTIVO
39320008717;26/05/2024;CONSUMO;ATTIVO
39320008718;06/04/2022;RICARICA;ATTIVO
39320008719;18/09/2021;CONSUMO;ATTIVO
39320008720;07/06/2025;RICARICA;ATTIVO
39320008721;13/04/2023;CONSUMO;ATTIVO
39320008722;28/03/2025;RICARICA;ATTIVO
39320008723;10/05/2022;CONSUMO;ATTIVO
39320008724;13/08/2022;RICARICA;ATTIVO
39320008725;03/06/2021;CONSUMO;ATTIVO
39320008726;05/03/2021;RICARICA;ATTIVO
39320008727;25/02/2024;CONSUMO;ATTIVO
39320008728;01/01/2026;RICARICA;ATTIVO
39320008729;02/05/2025;CONSUMO;ATTIVO
39320008730;27/01/2023;RICARICA;ATTIVO
39320008731;30/07/2022;CONSUMO;ATTIVO
39320008732;11/07/2025;RICARICA;SOSPESO
39320008733;01/12/2022;CONSUMO;ATTIVO
39320008734;02/01/2024;RICARICA;ATTIVO
39320008735;26/02/2026;CONSUMO;ATTIVO
39320008736;21/08/2023;RICARICA;ATTIVO
39320008737;02/03/2023;CONSUMO;ATTIVO
39320008738;16/09/2025;RICARICA;ATTIVO
39320008739;24/11/2024;CONSUMO;ATTIVO
39320008740;29/10/2024;RICARICA;ATTIVO
39320008741;15/09/2024;CONSUMO;ATTIVO
39320008742;09/10/2021;RICARICA;ATTIVO
39320008743;06/07/2021;CONSUMO;ATTIVO
39320008744;03/12/2022;RICARICA;ATTIVO
39320008745;16/06/2024;CONSUMO;ATTIVO
39320008746;31/05/2022;RICARICA;ATTIVO
39320008747;10/07/2022;CONSUMO;ATTIVO
39320008748;02/05/2024;RICARICA;ATTIVO
39320008749;04/10/2022;CONSUMO;SOSPESO
39320008750;26/10/2022;RICARICA;ATTIVO
39320008751;05/03/2024;CONSUMO;ATTIVO
39320008752;20/09/2022;RICARICA;ATTIVO
39320008753;18/11/2022;CONSUMO;ATTIVO
39320008754;23/04/2023;RICARICA;ATTIVO
39320008755;09/05/2024;CONSUMO;ATTIVO
39320008756;11/09/2024;RICARICA;ATTIVO
39320008757;09/06/2024;CONSUMO;ATTIVO
39320008758;13/10/2021;RICARICA;ATTIVO
39320008759;10/11/2024;CONSUMO;ATTIVO
39320008760;08/11/2024;RICARICA;ATTIVO
39320008761;30/12/2024;CONSUMO;ATTIVO
39320008762;20/10/2022;RICARICA;ATTIVO
39320008763;06/08/2023;CONSUMO;ATTIVO
39320008764;22/12/2021;RICARICA;ATTIVO
39320008765;20/01/2025;CONSUMO;ATTIVO
39320008766;31/07/2024;RICARICA;ATTIVO
39320008767;09/05/2024;CONSUMO;ATTIVO
39320008768;28/08/2025;RICARICA;ATTIVO
39320008769;23/12/2025;CONSUMO;ATTIVO
39320008770;15/10/2023;RICARICA;ATTIVO
39320008771;14/03/2023;CONSUMO;ATTIVO
39320008772;09/07/2022;RICARICA;SOSPESO
39320008773;30/07/2023;CONSUMO;ATTIVO
39320008774;27/10/2021;RICARICA;ATTIVO
39320008775;28/05/2021;CONSUMO;ATTIVO
39320008776;11/02/2023;RICARICA;ATTIVO
39320008777;17/03/2023;CONSUMO;ATTIVO
39320008778;22/01/2022;RICARICA;ATTIVO
39320008779;06/06/2022;CONSUMO;SOSPESO
39320008780;21/07/2023;RICARICA;SOSPESO
39320008781;02/02/2024;CONSUMO;ATTIVO
39320008782;22/07/2022;RICARICA;ATTIVO
39320008783;12/05/2023;CONSUMO;ATTIVO
39320008784;15/04/2021;RICARICA;SOSPESO
39320008785;10/07/2024;CONSUMO;SOSPESO
39320008786;04/05/2024;RICARICA;ATTIVO
39320008787;15/06/2023;CONSUMO;ATTIVO
39320008788;02/09/2021;RICARICA;ATTIVO
39320008789;09/09/2021;CONSUMO;ATTIVO
39320008790;30/06/2025;RICARICA;SOSPESO
39320008791;26/03/2021;CONSUMO;ATTIVO
39320008792;23/07/2022;RICARICA;ATTIVO
39320008793;02/01/2024;CONSUMO;ATTIVO
39320008794;25/05/2025;RICARICA;ATTIVO
39320008795;02/03/2025;CONSUMO;ATTIVO
39320008796;24/02/2022;RICARICA;ATTIVO
39320008797;14/09/2024;CONSUMO;ATTIVO
39320008798;21/01/2021;RICARICA;ATTIVO
39320008799;02/07/2024;CONSUMO;ATTIVO
39320008800;06/08/2022;RICARICA;ATTIVO
39320008801;18/04/2022;CONSUMO;ATTIVO
39320008802;21/05/2024;RICARICA;ATTIVO
39320008803;01/07/2022;CONSUMO;SOSPESO
39320008804;26/12/2022;RICARICA;ATTIVO
39320008805;07/11/2021;CONSUMO;ATTIVO
39320008806;11/04/2024;RICARICA;ATTIVO
39320008807;27/03/2022;CONSUMO;ATTIVO
39320008808;17/08/2025;RICARICA;ATTIVO
39320008809;15/01/2024;CONSUMO;ATTIVO
39320008810;25/11/2021;RICARICA;ATTIVO
39320008811;25/02/2025;CONSUMO;ATTIVO
39320008812;07/07/2022;RICARICA;ATTIVO
39320008813;13/09/2021;CONSUMO;ATTIVO
39320008814;28/09/2025;RICARICA;ATTIVO
39320008815;11/05/2022;CONSUMO;ATTIVO
39320008816;06/12/2021;RICARICA;ATTIVO
39320008817;23/02/2026;CONSUMO;ATTIVO
39320008818;08/08/2021;RICARICA;ATTIVO
39320008819;06/10/2024;CONSUMO;ATTIVO
39320008820;02/04/2024;RICARICA;ATTIVO
39320008821;06/10/2025;CONSUMO;ATTIVO
39320008822;14/03/2022;RICARICA;ATTIVO
39320008823;02/10/2025;CONSUMO;ATTIVO
39320008824;30/12/2024;RICARICA;ATTIVO
39320008825;04/11/2021;CONSUMO;ATTIVO
39320008826;27/02/2023;RICARICA;ATTIVO
39320008827;18/03/2025;CONSUMO;ATTIVO
39320008828;14/01/2024;RICARICA;ATTIVO
39320008829;25/02/2022;CONSUMO;ATTIVO
39320008830;04/10/2023;RICARICA;ATTIVO
39320008831;28/11/2025;CONSUMO;ATTIVO
39320008832;22/10/2022;RICARICA;ATTIVO
39320008833;06/11/2023;CONSUMO;ATTIVO
39320008834;13/09/2025;RICARICA;ATTIVO
39320008835;25/02/2022;CONSUMO;ATTIVO
39320008836;11/12/2024;RICARICA;ATTIVO
39320008837;11/09/2025;CONSUMO;ATTIVO
39320008838;13/02/2023;RICARICA;ATTIVO
39320008839;08/04/2023;CONSUMO;ATTIVO
39320008840;06/10/2022;RICARICA;ATTIVO
39320008841;16/07/2022;CONSUMO;ATTIVO
39320008842;19/08/2022;RICARICA;ATTIVO
39320008843;17/02/2023;CONSUMO;ATTIVO
39320008844;20/08/2023;RICARICA;SOSPESO
39320008845;06/11/2024;CONSUMO;SOSPESO
39320008846;15/05/2022;RICARICA;ATTIVO
39320008847;13/05/2021;CONSUMO;ATTIVO
39320008848;27/06/2025;RICARICA;ATTIVO
39320008849;16/03/2024;CONSUMO;ATTIVO
39320008850;20/02/2023;RICARICA;ATTIVO
39320008851;13/06/2023;CONSUMO;ATTIVO
39320008852;06/02/2026;RICARICA;ATTIVO
39320008853;15/06/2023;CONSUMO;ATTIVO
39320008854;14/04/2022;RICARICA;ATTIVO
39320008855;10/02/2026;CONSUMO;SOSPESO
39320008856;08/09/2023;RICARICA;ATTIVO
39320008857;25/03/2022;CONSUMO;ATTIVO
39320008858;13/08/2024;RICARICA;ATTIVO
39320008859;24/12/2023;CONSUMO;ATTIVO
39320008860;29/09/2025;RICARICA;ATTIVO
39320008861;21/02/2023;CONSUMO;ATTIVO
39320008862;07/04/2025;RICARICA;ATTIVO
39320008863;19/12/2024;CONSUMO;ATTIVO
39320008864;09/07/2021;RICARICA;ATTIVO
39320008865;07/02/2024;CONSUMO;ATTIVO
39320008866;12/06/2021;RICARICA;ATTIVO
39320008867;07/06/2022;CONSUMO;ATTIVO
39320008868;24/08/2022;RICARICA;ATTIVO
39320008869;12/06/2023;CONSUMO;ATTIVO
39320008870;19/02/2026;RICARICA;ATTIVO
39320008871;19/04/2023;CONSUMO;ATTIVO
39320008872;03/12/2023;RICARICA;ATTIVO
39320008873;21/11/2025;CONSUMO;ATTIVO
39320008874;17/04/2021;RICARICA;ATTIVO
39320008875;23/05/2025;CONSUMO;ATTIVO
39320008876;11/11/2025;RICARICA;SOSPESO
39320008877;27/12/2021;CONSUMO;ATTIVO
39320008878;22/08/2023;RICARICA;SOSPESO
39320008879;07/01/2026;CONSUMO;ATTIVO
39320008880;05/02/2021;RICARICA;ATTIVO
39320008881;05/02/2022;CONSUMO;ATTIVO
39320008882;07/06/2021;RICARICA;ATTIVO
39320008883;27/07/2021;CONSUMO;ATTIVO
39320008884;23/05/2025;RICARICA;ATTIVO
39320008885;12/09/2021;CONSUMO;ATTIVO
39320008886;08/02/2024;RICARICA;ATTIVO
39320008887;21/01/2025;CONSUMO;ATTIVO
39320008888;29/12/2023;RICARICA;SOSPESO
39320008889;19/05/2022;CONSUMO;ATTIVO
39320008890;29/10/2022;RICARICA;ATTIVO
39320008891;19/04/2025;CONSUMO;ATTIVO
39320008892;24/07/2025;RICARICA;ATTIVO
39320008893;31/10/2023;CONSUMO;ATTIVO
39320008894;18/03/2023;RICARICA;ATTIVO
39320008895;10/04/2021;CONSUMO;ATTIVO
39320008896;30/09/2025;RICARICA;ATTIVO
39320008897;31/10/2025;CONSUMO;ATTIVO
39320008898;23/01/2023;RICARICA;ATTIVO
39320008899;26/07/2022;CONSUMO;ATTIVO
39320008900;21/07/2023;RICARICA;ATTIVO
39320008901;14/08/2021;CONSUMO;ATTIVO
39320008902;28/11/2021;RICARICA;ATTIVO
39320008903;26/03/2025;CONSUMO;ATTIVO
39320008904;12/02/2023;RICARICA;ATTIVO
39320008905;12/08/2022;CONSUMO;ATTIVO
39320008906;25/06/2025;RICARICA;ATTIVO
39320008907;25/03/2025;CONSUMO;ATTIVO
39320008908;14/01/2024;RICARICA;ATTIVO
39320008909;26/12/2025;CONSUMO;ATTIVO
39320008910;18/08/2024;RICARICA;SOSPESO
39320008911;26/12/2022;CONSUMO;ATTIVO
39320008912;28/03/2024;RICARICA;ATTIVO
39320008913;15/03/2025;CONSUMO;ATTIVO
39320008914;30/05/2022;RICARICA;ATTIVO
39320008915;15/04/2023;CONSUMO;ATTIVO
39320008916;24/10/2025;RICARICA;ATTIVO
39320008917;07/07/2025;CONSUMO;ATTIVO
39320008918;31/05/2021;RICARICA;ATTIVO
39320008919;23/01/2023;CONSUMO;ATTIVO
39320008920;25/08/2021;RICARICA;ATTIVO
39320008921;25/04/2023;CONSUMO;ATTIVO
